BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
10336201132,1.053125,2.146875,1,4.2,vpri,2.0,2.0,8.0,0,Animon,20_21,1.9652655099631,1.9652655099631,42.063539031647345,39.88663785547981,21.403489156250004,20.295801077905615,9.483725,9.570178125,3.82215,21.403489156250004
10336180139,2.0,3.5,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.071011706778741,2.071011706778741,1.766392807863776,26.93666929642705,0.8529129999999999,13.006526814048984,0.4168,0.1193,0.4116,0.8529129999999999
10336203967,1.2958333333333334,2.3041666666666667,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,1.8744766697979456,1.8744766697979456,25.499601614668563,37.280345060014135,13.603584416666667,19.888401739367964,10.0647375,2.4445500000000004,1.601791666666667,13.603584416666667
10336194060,2.5,3.2,1,4.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.054861061562696,2.054861061562696,48.66671497859348,18.448668967540005,23.683701,8.978061491666026,14.008,7.662000000000001,3.2279,23.683701
10336190838,1.4,2.4,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.059411569333752,2.059411569333752,40.067612878279924,30.831050979915577,19.455855,14.970805952056418,10.4913,6.8529,3.2802,19.455855
10336182426,0.5277777777777778,1.272222222222222,1,1.7999999999999998,vpri,2.0,2.0,8.0,0,Animon,20_21,2.071011706778741,2.071011706778741,15.910746599620142,26.93666929642705,7.682596166666666,13.006526814048984,4.574705555555554,1.5262666666666669,2.137294444444444,7.682596166666666
10336180160,2.266666666666666,2.933333333333333,1,3.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.071011706778741,2.071011706778741,4.2526886144464395,26.93666929642705,2.0534353333333333,13.006526814048984,1.5216666666666665,0.25726666666666664,0.3702666666666666,2.0534353333333333
10336194029,1.6,2.6,1,3.6,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0676314347057345,2.0676314347057345,28.196585546377264,39.316483957114905,13.637143,19.01522838992358,2.8557,6.6072,5.8693,13.637143
10336180218,0.7759999999999999,1.7240000000000002,1,3.2,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0830844320650925,2.0830844320650925,24.932188180518885,18.117482106980397,11.96888028,8.697430516063816,9.342168,1.6647120000000002,1.365228,11.96888028
10336194026,1.1,2.1,1,3.6,vpri,2.0,2.0,8.0,0,Animon,20_21,2.097364223253575,2.097364223253575,45.277171066212716,37.425947760857255,21.587653000000003,17.8442768051033,9.7586,7.3661,6.3020000000000005,21.587653000000003
10336180259,0.8566666666666668,2.143333333333333,1,3.7000000000000006,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1042253984790413,2.1042253984790413,13.850507258152087,18.805241931660017,6.582235566666667,8.936895232446421,4.75319,0.88915,1.2685266666666666,6.582235566666667
10336198801,4.0,4.8,1,4.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0402609562643717,2.0402609562643717,30.032194459062126,42.81268959556989,14.719781,20.98392828825095,9.7577,3.662300000000001,1.9698,14.719781
10336196203,1.0,1.9,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.085797886060021,2.085797886060021,69.47180576786371,30.118954609306392,33.307065,14.44001588581516,15.1236,13.1893,7.4904,33.307065
10336190789,1.085714285714286,1.9142857142857144,1,3.7000000000000006,vpri,2.0,2.0,8.0,0,Animon,20_21,2.154917417560485,2.154917417560485,14.923567496598906,33.90307638889334,6.925354714285716,15.732888932362876,4.103657142857143,1.2879285714285715,2.0556,6.925354714285716
10336182386,0.0,0.8000000000000002,1,2.7999999999999994,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1358409505995177,2.1358409505995177,36.15811065850361,27.841228206341352,16.929215,13.035253490446696,14.2599,1.7029,1.3742,16.929215
10336194952,1.74375,2.65625,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.15164216753788,2.15164216753788,44.1814577165176,37.036646620167105,20.5338315,17.2131998428661,5.4097625,2.3976,16.321900000000007,20.5338315
10336180407,1.2,2.7000000000000006,1,3.2999999999999994,vpri,2.0,2.0,8.0,0,Animon,20_21,2.129109132032799,2.129109132032799,29.041793749123595,22.400836356157683,13.640350000000002,10.521225060347255,5.9752,2.1619,7.157700000000001,13.640350000000002
10336186127,1.2,2.6,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1452167027932463,2.1452167027932463,47.25246091945634,33.162567320034256,22.026894,15.45884258539191,6.1707,2.5626,17.0544,22.026894
10336196245,2.8,3.7,1,4.3,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1454626157650964,2.1454626157650964,45.01010861782265,43.902940246144674,20.979209,20.46315788657468,12.5821,3.7511,6.2134,20.979209
10336190773,0.2,0.7000000000000001,1,3.7000000000000006,vpri,2.0,2.0,8.0,0,Animon,20_21,2.154917417560485,2.154917417560485,31.48291176876937,33.90307638889334,14.609799666666667,15.732888932362876,6.304866666666667,2.2395,7.8762,14.609799666666667
10336201501,2.0,2.4,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.0688046079513507,2.0688046079513507,30.142001106377528,48.322390798717365,14.569767,23.357638808900838,10.1428,2.4764,2.6884999999999994,14.569767
10336186098,1.0,1.3,1,3.6000000000000005,vpri,2.0,2.0,8.0,0,Animon,20_21,2.192362587649642,2.192362587649642,18.36762472114164,36.23080713215135,8.378005000000002,16.525919269126543,2.5112,4.6691,1.9298,8.378005000000002
10336206792,1.6,2.3,1,3.1,vpri,2.0,2.0,8.0,0,Animon,20_21,2.123585312261827,2.123585312261827,31.911702596904657,46.53094241683461,15.027276,21.911501340755926,8.4016,4.9326,2.5802,15.027276
10336180429,0.5,1.5,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1560329364960107,2.1560329364960107,29.704454874160298,30.41605670189374,13.777366,14.107417464283259,6.0026,5.0553,3.8903,13.777366
10336190763,0.26666666666666666,0.9333333333333332,1,3.8,vpri,2.0,2.0,8.0,0,Animon,20_21,2.204176820476817,2.204176820476817,44.22379846678177,38.186735050108105,20.063634666666665,17.324714920941492,10.913666666666666,3.3294999999999995,7.6627,20.063634666666665
10336198650,0.6,1.3999999999999997,1,2.7999999999999994,vpri,2.0,2.0,8.0,0,Animon,20_21,2.21755003442786,2.21755003442786,63.055318960295075,55.48929298656157,28.434677,25.02279187620591,11.650899999999998,6.0897,14.0764,28.434677
DDHUCH21156,192.4469696969697,193.0530303030303,1,202.0,vpri,2.0,2.0,8.0,0,Animon,20_21,1.1642568593286908,1.1642568593286908,29.161093221305798,27.189326101035252,25.04695848484848,23.35337420018516,12.154196969696967,9.616265151515153,4.999537878787878,25.04695848484848
10336186076,0.0,2.0,1,4.0,vpri,2.0,2.0,8.0,0,Animon,20_21,2.192362587649642,2.192362587649642,44.656332204152,36.23080713215135,20.369045,16.525919269126543,11.7684,6.2308,3.5519,20.369045
10336180491,0.0,1.5,1,3.5,vpri,2.0,2.0,8.0,0,Animon,20_21,2.1560329364960107,2.1560329364960107,31.709733675670638,30.41605670189374,14.707444000000002,14.107417464283259,9.7459,3.1918,2.523,14.707444000000002
