MINE,VEIN,YEAR,index,TONNES,METAL,EQ,ZN,PB,CU,AG,FE,PV,ORDER,RE,RE_OLD,CUTOFF,MINED_A,BUFFER,TYPE,PHASE,CAT1,CAT2,CAT3,CAT4,Tonnes_Waterfall1,Tonnes_Waterfall2,Tonnes_Waterfall3,Tonnes_Waterfall4
Animon,cja3,21_22,8.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,9999,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,9999,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,100,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,8.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,100,DDDRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,5,4,4,8,all,9999,DRE,After Drilling,,,,4,,,,66.80403506249999
Animon,cja3,21_22,22.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,5,4,4,8,in_situ,9999,DRE,After Drilling,,,,4,,,,-66.80403506249999
Animon,cja3,21_22,22.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,5,4,4,8,all,100,DRE,After Drilling,,,,4,,,,66.80403506249999
Animon,cja3,21_22,22.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,5,4,4,8,in_situ,100,DRE,After Drilling,,,,4,,,,-709.3507637499997
Animon,cja3,21_22,22.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,9999,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,9999,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,937.7099361249998,7830.361739340022,8.350515908680965,3.675008382418019,1.9041675776649212,0.3121410321552216,3.3218828830671163,0.0,0.0,5,4,4,8,all,100,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,22.0,230.25708212499998,1990.2130072598598,8.643438841891648,3.8754913389703405,2.1698508823189964,0.29622318618748483,3.1188037375338205,0.0,0.0,5,4,4,8,in_situ,100,DRE,Before Drilling,,,,4,,,,
Animon,cja3,21_22,4.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,9,4,4,8,all,9999,RE,After Drilling,,,,4,295.16320743750003,,,295.16320743750003
Animon,cja3,21_22,4.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,9,4,4,8,in_situ,9999,RE,After Drilling,,,,4,228.35917237500004,,,228.35917237500004
Animon,cja3,21_22,4.0,295.16320743750003,2492.0596543076335,8.442988799121652,3.9193039215822676,2.1626775442926696,0.299854477798624,3.1802464605809284,0.0,2.929232505355154,9,4,4,8,all,100,RE,After Drilling,,,,4,295.16320743750003,,,295.16320743750003
Animon,cja3,21_22,4.0,228.35917237500004,1908.4606152179263,8.357275932336746,3.8754747497944457,2.16989688900329,0.2962127994015539,3.118730571566186,0.0,2.8558757197291347,9,4,4,8,in_situ,100,RE,After Drilling,,,,4,228.35917237500004,,,228.35917237500004
Animon,cja3,21_22,1.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,2,1,1,8,all,9999,DRE,After Drilling,1,,,,7587.553323625001,,,
Animon,cja3,21_22,1.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,2,1,1,8,in_situ,9999,DRE,After Drilling,1,,,,-7587.553323625001,,,
Animon,cja3,21_22,1.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,2,1,1,8,all,100,DRE,After Drilling,1,,,,7587.553323625001,,,
Animon,cja3,21_22,1.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,2,1,1,8,in_situ,100,DRE,After Drilling,1,,,,-7568.255694218749,,,
Animon,cja3,21_22,1.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,9999,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,9999,RE,Before Drilling,1,,,,8726.35361975,,,
Animon,cja3,21_22,1.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,9999,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,9999,RE,Before Drilling,1,,,,1155.6143072187488,,,
Animon,cja3,21_22,1.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,100,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,100,RE,Before Drilling,1,,,,8726.35361975,,,
Animon,cja3,21_22,1.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,100,DRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,1.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,100,RE,Before Drilling,1,,,,1155.6143072187488,,,
Animon,cja3,21_22,5.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,2,1,1,8,all,9999,DDDRE,After Drilling,1,,,,8745.651249156252,,,
Animon,cja3,21_22,5.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,2,1,1,8,in_situ,9999,DDDRE,After Drilling,1,,,,1158.0979255312507,,,
Animon,cja3,21_22,5.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,2,1,1,8,all,100,DDDRE,After Drilling,1,,,,8745.651249156252,,,
Animon,cja3,21_22,5.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,2,1,1,8,in_situ,100,DDDRE,After Drilling,1,,,,1158.0979255312507,,,
Animon,cja3,21_22,5.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,8726.35361975,109341.63493727465,12.53004859782512,8.349430249090794,2.4774589603160666,0.18474850094719814,2.0570643537394995,0.0,0.0,2,1,1,8,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,5.0,1155.6143072187488,14947.688185769963,12.934841748147795,8.179746733405679,2.870997734619317,0.16881758876548625,2.277151543104999,0.0,0.0,2,1,1,8,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,2.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,2,2,8,all,9999,RE,Before Drilling,,2,,,,4973.0960573437505,,
Animon,cja3,21_22,2.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,2,2,8,in_situ,9999,RE,Before Drilling,,2,,,,504.33969306250003,,
Animon,cja3,21_22,2.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,2,2,8,all,100,RE,Before Drilling,,2,,,,4973.0960573437505,,
Animon,cja3,21_22,2.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,2,2,8,in_situ,100,RE,Before Drilling,,2,,,,504.33969306250003,,
Animon,cja3,21_22,6.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,3,-99,1,8,all,9999,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,504.25187956249977,7833.8495027016115,15.53558810628219,8.488095656532568,4.280344843118074,0.3568752418909353,3.8819893561472454,5.501865353789158,1.9582322768059355,3,-99,1,8,in_situ,9999,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,3,-99,1,8,all,100,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,504.25187956249977,7833.8495027016115,15.53558810628219,8.488095656532568,4.280344843118074,0.3568752418909353,3.8819893561472454,5.501865353789158,1.9582322768059355,3,-99,1,8,in_situ,100,DDDRE,After Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,-99,1,8,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,-99,1,8,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,-99,1,8,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,6.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,-99,1,8,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,cja3,21_22,8.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,3,2,2,8,all,9999,DRE,After Drilling,,2,,,,4131.32223465625,,
Animon,cja3,21_22,8.0,504.25187956249977,7833.8495027016115,15.53558810628219,8.488095656532568,4.280344843118074,0.3568752418909353,3.8819893561472454,5.501865353789158,1.9582322768059355,3,2,2,8,in_situ,9999,DRE,After Drilling,,2,,,,-4131.32223465625,,
Animon,cja3,21_22,8.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,3,2,2,8,all,100,DRE,After Drilling,,2,,,,4131.32223465625,,
Animon,cja3,21_22,8.0,504.25187956249977,7833.8495027016115,15.53558810628219,8.488095656532568,4.280344843118074,0.3568752418909353,3.8819893561472454,5.501865353789158,1.9582322768059355,3,2,2,8,in_situ,100,DRE,After Drilling,,2,,,,-4468.84417778125,,
Animon,cja3,21_22,8.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,2,2,8,all,9999,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,2,2,8,in_situ,9999,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,4973.0960573437505,54981.53128145516,11.055795152049026,6.4502641755448105,3.036787758103573,0.16582612105187813,1.9037036641687821,0.0,0.0,3,2,2,8,all,100,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,8.0,504.33969306250003,8064.540460332148,15.990294976312233,8.489359354428542,4.281496358700886,0.35711016663851314,3.883636041971084,0.0,0.0,3,2,2,8,in_situ,100,DRE,Before Drilling,,2,,,,,,
Animon,cja3,21_22,3.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,9999,RE,Before Drilling,,,3,,,,8878.487865437499,
Animon,cja3,21_22,3.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,9999,RE,Before Drilling,,,3,,,,6844.07586175,
Animon,cja3,21_22,3.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,100,RE,Before Drilling,,,3,,,,8878.487865437499,
Animon,cja3,21_22,3.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,100,RE,Before Drilling,,,3,,,,6844.07586175,
Animon,cja3,21_22,7.0,8861.567596031251,95864.44721318217,10.81800101103061,5.695995927653063,3.0261325125467042,0.2585094228608222,2.9211416152757903,4.399955664239612,1.9258446774757332,4,3,3,8,all,9999,DDDRE,After Drilling,,,3,,,8861.567596031251,,
Animon,cja3,21_22,7.0,6826.15403696875,67260.23457879561,9.85331333200671,4.956027169625395,2.8225590598774457,0.2688421016155104,2.8763370540926214,3.9173960148547695,1.9993283744197288,4,3,3,8,in_situ,9999,DDDRE,After Drilling,,,3,,,6826.15403696875,,
Animon,cja3,21_22,7.0,8861.567596031251,95864.44721318217,10.81800101103061,5.695995927653063,3.0261325125467042,0.2585094228608222,2.9211416152757903,4.399955664239612,1.9258446774757332,4,3,3,8,all,100,DDDRE,After Drilling,,,3,,,8861.567596031251,,
Animon,cja3,21_22,7.0,6826.15403696875,67260.23457879561,9.85331333200671,4.956027169625395,2.8225590598774457,0.2688421016155104,2.8763370540926214,3.9173960148547695,1.9993283744197288,4,3,3,8,in_situ,100,DDDRE,After Drilling,,,3,,,6826.15403696875,,
Animon,cja3,21_22,7.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,9999,DDDRE,Before Drilling,,,3,,-8878.487865437499,,,
Animon,cja3,21_22,7.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,9999,DDDRE,Before Drilling,,,3,,-6844.07586175,,,
Animon,cja3,21_22,7.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,100,DDDRE,Before Drilling,,,3,,-8878.487865437499,,,
Animon,cja3,21_22,7.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,100,DDDRE,Before Drilling,,,3,,-6844.07586175,,,
Animon,cja3,21_22,15.0,8861.567596031251,95864.44721318217,10.81800101103061,5.695995927653063,3.0261325125467042,0.2585094228608222,2.9211416152757903,4.399955664239612,1.9258446774757332,4,3,3,8,all,9999,DRE,After Drilling,,,3,,,,2035.413559062501,
Animon,cja3,21_22,15.0,6826.15403696875,67260.23457879561,9.85331333200671,4.956027169625395,2.8225590598774457,0.2688421016155104,2.8763370540926214,3.9173960148547695,1.9993283744197288,4,3,3,8,in_situ,9999,DRE,After Drilling,,,3,,,,-2035.413559062501,
Animon,cja3,21_22,15.0,8861.567596031251,95864.44721318217,10.81800101103061,5.695995927653063,3.0261325125467042,0.2585094228608222,2.9211416152757903,4.399955664239612,1.9258446774757332,4,3,3,8,all,100,DRE,After Drilling,,,3,,,,2035.413559062501,
Animon,cja3,21_22,15.0,6826.15403696875,67260.23457879561,9.85331333200671,4.956027169625395,2.8225590598774457,0.2688421016155104,2.8763370540926214,3.9173960148547695,1.9993283744197288,4,3,3,8,in_situ,100,DRE,After Drilling,,,3,,,,-2052.333828468749,
Animon,cja3,21_22,15.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,9999,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,9999,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,8878.487865437499,98921.10064186335,11.141660848233743,5.692787532388358,3.0250629974826815,0.25861046814656374,2.9215012079353473,0.0,0.0,4,3,3,8,all,100,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,15.0,6844.07586175,69565.1613445784,10.164288466374611,4.954170309054857,2.8217688520475703,0.26892995442618134,2.876865594418842,0.0,0.0,4,3,3,8,in_situ,100,DRE,Before Drilling,,,3,,,,,
Animon,cja3,21_22,1.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,9,1,1,8,all,9999,RE,After Drilling,1,,,,7587.553323625001,,,
Animon,cja3,21_22,1.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,9,1,1,8,in_situ,9999,RE,After Drilling,1,,,,-7587.553323625001,,,
Animon,cja3,21_22,1.0,8745.651249156252,107368.95375698089,12.276839162473973,8.349412427463557,2.4760754757865047,0.1847684528528932,2.0565526198157182,5.574317511646142,2.380167337848442,9,1,1,8,all,100,RE,After Drilling,1,,,,7587.553323625001,,,
Animon,cja3,21_22,1.0,1158.0979255312507,14649.43527692978,12.649565251755105,8.181748312904094,2.869847442623858,0.1688805278878245,2.277036573138342,4.970326588748482,1.8169089532383171,9,1,1,8,in_situ,100,RE,After Drilling,1,,,,1158.0979255312507,,,
Animon,cja3,21_22,2.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,9,2,2,8,all,9999,RE,After Drilling,,2,,,4635.57411421875,4635.57411421875,,
Animon,cja3,21_22,2.0,504.25187956249977,7833.8495027016115,15.53558810628219,8.488095656532568,4.280344843118074,0.3568752418909353,3.8819893561472454,5.501865353789158,1.9582322768059355,9,2,2,8,in_situ,9999,RE,After Drilling,,2,,,504.25187956249977,504.25187956249977,,
Animon,cja3,21_22,2.0,4635.57411421875,50939.422104668614,10.988805453119936,6.557058279872309,3.132601425321988,0.16699425776483962,1.9220605967971418,5.7307801693867315,2.839011536654777,9,2,2,8,all,100,RE,After Drilling,,2,,,4635.57411421875,4635.57411421875,,
