FLAG,BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
,10101282311,0.455,1.545,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,1.734721451,0.624453377,35.69153086,5.233689344,20.57479075,8.381233156,15.634,2.39912,3.429885,20.57479075
,10101315542,0.763636364,1.136363636,1,4.1,vsp658,1,3,3,1,San Cristobal,22_23,1.091860334,0.914371207,36.84259043,20.48325358,33.74295164,22.4014639,20.39932727,6.014209091,9.810645455,33.74295164
,DDHUSC22127,244.86375,245.53625,1,287.1,vsp658,1,3,3,1,San Cristobal,22_23,1.183994638,0.8395926,0.383518951,15.6507793,0.3239195,18.64092096,0.11414,0.04285,0.2151,0.3239195
,10101271341,2.033333333,3.766666667,1,4.1,vsp658,1,2,2,1,San Cristobal,22_23,1.937664771,0.58305309,1.387001435,9.502995132,0.715810833,16.29867895,0.49465,0.021633333,0.254483333,0.715810833
,10101305529,1.9,2.2,1,3.4,vsp658,1,1,1,5,San Cristobal,22_23,0.284562104,0.751132113,4.333290668,5.956096036,15.227926,7.929491935,14.3371,0.1954,0.8976,15.227926
,10101315561,1.372727273,1.927272727,1,4.2,vsp658,1,3,3,1,San Cristobal,22_23,1.091860334,0.914371207,45.54405602,20.48325358,41.712346,22.4014639,29.43467273,5.398236364,9.186472727,41.712346
,10101317974,3.2,4.5,1,4.5,vsp658,1,3,3,1,San Cristobal,22_23,1.143397703,0.946109234,46.4567209,18.28296892,40.630413,19.32437425,26.939,5.6598,10.6681,40.630413
,10101273209,1.53,1.87,1,4,vsp658,1,2,2,1,San Cristobal,22_23,1.258165211,0.576546223,30.93419816,9.375512643,24.5867537,16.26151082,18.8526,2.05012,4.84499,24.5867537
,10101304669,2,3.3,1,4.1,vsp658,1,3,3,1,San Cristobal,22_23,1.347145727,0.663056352,5.790374509,13.48208749,4.298254,20.33324535,3.3077,0.4755,0.6941,4.298254
,10101305534,2,2.4,1,3.7,vsp658,1,1,1,5,San Cristobal,22_23,0.355537794,0.770561778,17.88034089,7.98850151,50.290971,10.36711363,41.3069,4.1404,6.4981,50.290971
,10101316014,1.26,2.04,1,4.1,vsp658,1,3,3,1,San Cristobal,22_23,1.143397703,0.946109234,43.87586122,18.28296892,38.3732284,19.32437425,19.73266,6.32438,16.1505,38.3732284
,10101303200,0.605,1.395,1,3.8,vsp658,1,3,3,1,San Cristobal,22_23,1.347145727,0.663056352,8.28849925,13.48208749,6.15263745,20.33324535,4.93468,0.478815,0.97805,6.15263745
,10101282327,2.62,3.28,1,4,vsp658,1,2,2,1,San Cristobal,22_23,1.655004866,0.617193813,47.74812204,5.15194512,28.8507442,8.347370002,21.83654,3.12456,5.20046,28.8507442
,10101271361,1.215384615,1.684615385,1,3.5,vsp658,1,2,2,1,San Cristobal,22_23,1.258165211,0.576546223,11.34539233,9.375512643,9.017410615,16.26151082,4.895246154,2.108469231,2.735807692,9.017410615
,10101305554,1.9,2.3,1,3.8,vsp658,1,1,1,5,San Cristobal,22_23,0.355537794,0.770561778,9.693279666,7.98850151,27.263711,10.36711363,17.0235,6.3888,5.4413,27.263711
,10101303205,2.523076923,3.176923077,1,4.6,vsp658,1,3,3,1,San Cristobal,22_23,1.283344885,0.685934818,5.908576911,10.83127236,4.604044462,15.79052713,3.071553846,0.437538462,1.424784615,4.604044462
,10101284421,1.495833333,2.504166667,1,4.1,vsp658,1,2,2,1,San Cristobal,22_23,2.142657615,0.598879862,73.3271296,7.391201131,34.22251371,12.34170925,28.91616667,1.511716667,4.937279167,34.22251371
,DDHUSC23030,107.1,107.5,1,136.55,vsp658,2,4,10,2,San Cristobal,22_23,0.210717341,0.462479457,2.096701179,3.234729301,9.950302,6.994319962,8.8306,0.02,1.3938,9.950302
,10101316907,2.244,3.656,1,4.2,vsp658,1,3,3,1,San Cristobal,22_23,1.077364062,0.951757636,2.21580079,15.80110532,2.05668712,16.60202633,1.033724,0.300392,0.941264,2.05668712
,10101305558,2,2.5,1,4,vsp658,1,1,1,5,San Cristobal,22_23,0.409410695,0.780714512,2.194808564,7.755556057,5.360897,9.93392071,4.6734,0.2717,0.5504,5.360897
,10101274878,0.680952381,1.419047619,1,3.5,vsp658,1,2,2,1,San Cristobal,22_23,1.432185786,0.555376279,2.445969542,9.076363928,1.707857714,16.34272882,1.112128571,0.313538095,0.384985714,1.707857714
,10101284577,1.824,2.676,1,4.3,vsp658,1,2,2,1,San Cristobal,22_23,2.142657615,0.598879862,44.96717398,7.391201131,20.98663532,12.34170925,16.355588,1.888784,3.63858,20.98663532
,DDHUSC23016,90.95,91.25,1,140.45,vsp658,3,4,16,3,San Cristobal,22_23,0.265197163,0.457716393,0.38804418,4.018779876,1.463229,8.780065427,1.2747,0.02,0.2151,1.463229
,10101303223,4.2,4.6,1,4.8,vsp658,1,3,3,1,San Cristobal,22_23,1.283344885,0.685934818,7.68204409,10.83127236,5.9859545,15.79052713,3.0437,1.01415,2.5305,5.9859545
,10101304958,2.1,2.5,1,4.1,vsp658,1,1,1,5,San Cristobal,22_23,0.394251309,0.744979767,4.519277133,7.853722533,11.462935,10.54219575,6.0459,3.1843,3.1084,11.462935
,10101273220,1.977272727,3.222727273,1,4,vsp658,1,2,2,1,San Cristobal,22_23,1.687658911,0.549879919,4.092378394,9.485649808,2.424884773,17.25040229,1.915586364,0.242,0.359795455,2.424884773
,10101284434,2.221428571,2.978571429,1,3.7,vsp658,1,2,2,1,San Cristobal,22_23,1.905125835,0.597285496,34.62072111,7.950760387,18.1724065,13.31149081,12.34620714,2.737592857,4.1522,18.1724065
,10101303235,3.282352941,4.017647059,1,4.5,vsp658,1,3,3,1,San Cristobal,22_23,1.215042976,0.715583483,3.566806614,9.219973795,2.935539471,12.88455368,1.717188235,0.326417647,1.157952941,2.935539471
,10101304969,1.6,2,1,3.9,vsp658,1,1,1,5,San Cristobal,22_23,0.49770776,0.73401008,1.706580183,7.295330779,3.42888,9.939006265,2.0924,0.766,0.79,3.42888
,10101284451,0.307692308,0.992307692,1,3.6,vsp658,1,2,2,1,San Cristobal,22_23,1.320328565,0.589277461,21.67513641,6.849860733,16.41647162,11.62416889,7.803530769,4.006184615,6.186315385,16.41647162
,10101306288,1.88,2.42,1,3.8,vsp658,1,3,3,1,San Cristobal,22_23,1.266351394,0.730423589,20.52574032,9.613106086,16.20856613,13.16100169,12.63887333,1.1087,3.21342,16.20856613
,10101304980,2.1875,2.6125,1,4.1,vsp658,1,1,1,5,San Cristobal,22_23,0.49770776,0.73401008,7.366105951,7.295330779,14.8000625,9.939006265,12.7452875,0.9037375,1.5370875,14.8000625
,10101273256,1.7,2.2,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,1.321598404,0.566926823,3.6665012,9.460276973,2.774293,16.68694544,2.4883,0.1248,0.2151,2.774293
,10101285518,0.375,0.825,1,3,vsp658,1,2,2,1,San Cristobal,22_23,1.320328565,0.589277461,6.685793636,6.849860733,5.06373475,11.62416889,3.60675,0.6566,1.071325,5.06373475
,10101318028,3.21,3.79,1,4,vsp658,1,3,3,1,San Cristobal,22_23,0.779776611,0.621474824,17.27478661,4.132544165,22.153507,6.649576143,9.34263,5.54896,9.68398,22.153507
,10101284467,0.9,2.2,1,4.2,vsp658,1,2,2,1,San Cristobal,22_23,1.304309912,0.584166495,4.847706478,7.128365729,3.716683,12.2026268,1.8783,1.0934,1.0399,3.716683
,10101271372,3.3,3.6,1,4.3,vsp658,1,2,2,1,San Cristobal,22_23,1.479364358,0.602094704,15.52817314,5.725804939,10.496517,9.509807849,6.9976,1.8131,2.2946,10.496517
,10101306309,1.6,2.1,1,3.6,vsp658,1,3,3,1,San Cristobal,22_23,1.070248948,0.720974682,26.94847573,4.580714834,25.179633,6.353503042,19.5225,1.333,5.5917,25.179633
,10101274990,1.297222222,2.302777778,1,4.6,vsp658,1,2,2,1,San Cristobal,22_23,1.637400801,0.625824972,10.49431068,5.388485182,6.409127611,8.610211201,3.802972222,1.140438889,1.956388889,6.409127611
,10101306318,1.25,1.75,1,4,vsp658,1,3,3,1,San Cristobal,22_23,1.070248948,0.720974682,23.31409477,4.580714834,21.78380536,6.353503042,7.095378571,8.298842857,8.823421429,21.78380536
,10101285533,3.076923077,3.823076923,1,4.1,vsp658,1,2,2,1,San Cristobal,22_23,1.581548544,0.591872977,25.76198633,5.746760266,16.28908985,9.709448635,12.73227692,1.601630769,2.616830769,16.28908985
,10101280761,2.138095238,2.761904762,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,1.666284011,0.639219948,16.4124726,4.380602322,9.849745,6.853043834,7.574090476,0.824228571,1.910280952,9.849745
,DDHUSC22157,327.1,327.4,1,346.5,vsp658,3,3,15,7,San Cristobal,22_23,0.223751035,0.465426172,0.061490812,2.543179811,0.274818,5.464195967,0.0795,0.0273,0.2151,0.274818
,10101284491,2.770833333,3.629166667,1,4.4,vsp658,1,2,2,1,San Cristobal,22_23,1.581548544,0.591872977,12.57052134,5.746760266,7.948236167,9.709448635,4.074279167,1.6881625,2.9164125,7.948236167
,10101305004,2.5,2.9,1,3.8,vsp658,1,1,1,5,San Cristobal,22_23,0.715672039,0.708987567,17.07821283,9.847788046,23.863183,13.88993053,10.92865,6.88105,8.27235,23.863183
,10101306351,0.558823529,1.141176471,1,3.9,vsp658,1,3,3,1,San Cristobal,22_23,1.296323546,0.682282235,17.87060534,4.645306285,13.78560576,6.808481959,10.08597647,0.773694118,3.772270588,13.78560576
,DDHUSC22135,257.3363636,257.6090909,1,307.9,vsp658,1,3,3,1,San Cristobal,22_23,1.057982202,0.576779842,0.212728481,4.021362431,0.20107,6.972092535,0.03,0.02,0.193,0.20107
,10101280012,2.7875,3.2125,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,1.312185921,0.658988606,12.78271771,3.74939253,9.741544625,5.689616631,7.043925,1.0520875,2.176175,9.741544625
,10101285563,1.98,2.52,1,4.4,vsp658,1,2,2,1,San Cristobal,22_23,1.581548544,0.591872977,12.83486616,5.746760266,8.1153792,9.709448635,5.525153333,1.145313333,1.930486667,8.1153792
,10101306366,0.291666667,0.908333333,1,4.3,vsp658,1,3,3,1,San Cristobal,22_23,1.296323546,0.682282235,39.79696238,4.645306285,30.6998685,6.808481959,22.48295833,2.3623,7.620216667,30.6998685
,10101276017,2.51875,3.08125,1,4.5,vsp658,1,2,2,1,San Cristobal,22_23,1.312185921,0.658988606,20.07226979,3.74939253,15.29681844,5.689616631,12.20478125,0.97933125,2.7610875,15.29681844
,10101286405,0.861111111,1.938888889,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,1.430575546,0.629526108,14.68372059,4.052475374,10.26420494,6.437342825,7.488433333,1.202533333,2.097994444,10.26420494
,10101306378,1.289473684,2.010526316,1,4.2,vsp658,1,3,3,1,San Cristobal,22_23,1.810862546,0.623091373,61.61421297,4.532640081,34.02478732,7.274438831,24.03456842,2.058926316,10.22204737,34.02478732
,10101276037,2.3,3.5,1,4.3,vsp658,1,2,2,1,San Cristobal,22_23,1.61041592,0.678546926,54.9111987,2.747802676,34.097526,4.049539642,23.1049,4.2723,8.8853,34.097526
,10101276042,1.7625,2.6375,1,4.2,vsp658,1,2,2,1,San Cristobal,22_23,1.887956538,0.685600274,62.22475292,3.572532445,32.95878463,5.210809532,18.292075,7.7608625,9.42925,32.95878463
,10101306402,2.584,3.716,1,4.4,vsp658,1,3,3,1,San Cristobal,22_23,1.810862546,0.623091373,4.647168237,4.532640081,2.56627332,7.274438831,1.512016,0.406528,0.855932,2.56627332
,10101305595,1.51,2.09,1,4.2,vsp658,1,1,1,5,San Cristobal,22_23,0.797802456,0.689224249,10.45936699,9.079936887,13.1102216,13.1741402,7.64912,2.28596,4.22172,13.1102216
,10101302107,2.871428571,3.228571429,1,4.1,vsp658,1,1,1,5,San Cristobal,22_23,0.58378544,0.642837105,13.48761592,5.293219728,23.103721,8.234154013,4.138871429,8.076114286,14.49881429,23.103721
,10101285574,1.55,2.05,1,3.7,vsp658,1,2,2,1,San Cristobal,22_23,1.29754419,0.678188528,19.23939431,3.113240918,14.82754457,4.590524297,12.38582857,0.718785714,2.244614286,14.82754457
,10101276068,2.073913043,3.226086957,1,3.8,vsp658,1,2,2,1,San Cristobal,22_23,2.105138809,0.716414154,100.7755767,3.696921637,47.87122648,5.160313511,22.20319565,6.98943913,24.26310435,47.87122648
,DDHUSC23101,115.95,116.4,1,178.6,vsp658,3,4,16,3,San Cristobal,22_23,0.25099281,0.732355207,1.669887545,3.995617811,6.653129,5.455846794,6.4646,0.02,0.2151,6.653129
,10101285598,1.31875,1.88125,1,3.7,vsp658,1,2,2,1,San Cristobal,22_23,1.29754419,0.678188528,23.49805971,3.113240918,18.10964119,4.590524297,14.05873125,1.57938125,3.2684625,18.10964119
,10101305082,2,2.5,1,4.3,vsp658,1,1,1,5,San Cristobal,22_23,0.435415855,0.687302438,0.762617808,3.204760889,1.75147,4.662810305,1.1257,0.3189,0.4167,1.75147
,10101276100,2.005,2.795,1,4.5,vsp658,1,2,2,1,San Cristobal,22_23,2.163311464,0.765243882,33.27162767,5.454169547,15.37995255,7.127361191,9.601585,2.21778,4.703585,15.37995255
,10101285617,2.222222222,2.677777778,1,4.1,vsp658,1,2,2,1,San Cristobal,22_23,1.440075619,0.737312053,33.41958912,4.252865101,23.20682933,5.768066698,15.38317778,3.362144444,5.945388889,23.20682933
,10101280057,1.757142857,2.342857143,1,3.8,vsp658,1,3,3,1,San Cristobal,22_23,2.100185986,0.760326102,9.903011379,5.544823227,4.715302095,7.292690872,3.138814286,0.4911,1.41742381,4.715302095
,10101306206,1.6,1.9,1,4.2,vsp658,1,1,1,5,San Cristobal,22_23,0.435415855,0.687302438,0.981606294,3.204760889,2.254411,4.662810305,1.1962,0.4289,0.8346,2.254411
,10101280064,1.696296296,2.803703704,1,3.9,vsp658,1,3,3,1,San Cristobal,22_23,2.100185986,0.760326102,7.089394503,5.544823227,3.375603185,7.292690872,2.509825926,0.327255556,0.71067037,3.375603185
,10101306628,1.5,1.9,1,3.9,vsp658,1,1,1,5,San Cristobal,22_23,0.832917827,0.782179198,3.770786418,4.628938035,4.527201,5.918001969,3.1829,0.4579,1.1626,4.527201
,10101276143,1.774193548,2.725806452,1,3.8,vsp658,1,3,3,1,San Cristobal,22_23,1.747561073,0.821524149,4.001947948,6.615715221,2.290018935,8.052977177,1.307148387,0.386451613,0.789203226,2.290018935
,10101276163,1.227586207,2.672413793,1,4.1,vsp658,1,3,3,1,San Cristobal,22_23,1.747561073,0.821524149,4.041464093,6.615715221,2.312631103,8.052977177,1.079424138,0.492217241,0.981575862,2.312631103
,10101281561,2.305555556,3.294444444,1,4.6,vsp658,1,2,2,1,San Cristobal,22_23,2.647827521,0.799714132,14.56040155,6.296754577,5.49899925,7.873756787,3.140933333,0.83995,1.996091667,5.49899925
,10101276175,3.2,3.5,1,4.1,vsp658,1,3,3,1,San Cristobal,22_23,1.747561073,0.821524149,2.248827414,6.615715221,1.286837667,8.052977177,0.643233333,0.282833333,0.481733333,1.286837667
,10101083565,0,0.6,1,3.1,v722,2,2,8,6,San Cristobal,22_23,2.125419465,1.723835,0.991646333,5.843420367,0.466565,3.389779397,0.2662,0.0515,0.193,0.466565
,10101019714,0,1.4,1,4.1,v722,1,1,1,5,San Cristobal,22_23,2.338480065,1.816241059,9.120322469,16.2999112,3.900107,8.974530734,1.2661,0.6133,2.6122,3.900107
,10101019188,0,0.75,1,2.15,v722,1,1,1,5,San Cristobal,22_23,2.427788509,1.844415498,15.26139904,17.23244686,6.286132,9.343039503,1.0333,0.7762,5.7354,6.286132
,10101015552,0,1,1,1.5,v722,1,1,1,5,San Cristobal,22_23,2.283233264,1.522004391,19.15609876,13.25039584,8.3899,8.705885419,3.12,1.02,5.47,8.3899
,101-920-07,69.08421057,69.37894743,1,114.4,v722,3,-99,17,3,San Cristobal,22_23,1.804897,0,0.36291064,0,0.20107,0,0.03,0.02,0.193,0.20107
,19210901958,2.1,3.8,1,3.8,v722,1,1,1,5,San Cristobal,22_23,1.353247073,1.302602771,16.20432176,11.75189549,11.9744,9.021856667,4.12,0.69,9.13,11.9744
,19211201275,2,2.3,1,2.3,v722,1,1,1,5,San Cristobal,22_23,1.747435091,1.720879637,13.56778502,22.45773769,7.7644,13.05015017,5.8,0.15,2.31,7.7644
,182118706,0,0.9,1,0.9,v722,2,2,8,6,San Cristobal,22_23,1.135587601,1.117969242,10.45262963,16.18288085,9.2046,14.47524694,6.9,1,1.74,9.2046
,182118707,0,2,1,2,v722,2,2,8,6,San Cristobal,22_23,1.135587601,1.117969242,8.71972295,16.18288085,7.6786,14.47524694,6.2,0.63,1.13,7.6786
,DDHUSC23026,59.85,60.5,1,761.95,v722,2,2,8,6,San Cristobal,22_23,0.931056378,0.879537,31.13202445,3.712818101,33.437314,4.221332475,21.5592,6.1134,7.8388,33.437314
,DDHUSC22163,47.28798075,47.5889425,1,534,v722,2,2,8,6,San Cristobal,22_23,0.982408,0.960999,0.197532777,8.039863706,0.20107,8.366152,0.03,0.02,0.193,0.20107
,DDHUSC22149,44.95574733,45.25459767,1,657.2,v722,2,2,8,6,San Cristobal,22_23,0.899967386,0.882571,0.180956442,7.184006052,0.20107,8.139861894,0.03,0.02,0.193,0.20107
,DDHUSC22130,40.67307692,41.32692308,1,577.1,v722,2,2,8,6,San Cristobal,22_23,0.917453046,0.907695,0.230180289,9.785661657,0.250890538,10.78078171,0.062361538,0.02,0.2151,0.250890538
,182118148,0,0.25,1,0.25,v722,2,2,8,6,San Cristobal,22_23,0.374992,0.510085,1.455606446,2.226945051,3.8817,4.365831285,1.88,0.36,2.11,3.8817
,223716a,0.4,2,1,2,v722,2,2,8,6,San Cristobal,22_23,1.457457293,0.570357076,35.66397995,14.94964255,24.47,26.21102322,16.08,1.92,8.36,24.47
,220451a,1.25,3.15,1,3.15,v722,2,2,8,6,San Cristobal,22_23,1.467368271,0.798131969,51.27424949,18.72873723,34.943,23.46571488,16.92,10.8,10.1,34.943
,19212807929,0,1.6,1,1.6,v722,2,2,8,6,San Cristobal,22_23,1.467368271,0.798131969,19.8518786,18.72873723,13.5289,23.46571488,9,1.37,4.12,13.5289
,226326a,0.171428571,0.528571429,1,0.7,v722,2,2,8,6,San Cristobal,22_23,1.311973201,1.011693,34.39900022,26.15043148,26.21928571,25.84818861,15.03428571,3.714285714,9.785714286,26.21928571
,223714a,0.35,1.65,1,1.65,v722,2,2,8,6,San Cristobal,22_23,1.282919217,0.765872,27.43458599,20.33413596,21.3845,26.550306,14.92,1.54,6.37,21.3845
,232120a,0.21,0.79,1,1,v722,2,2,8,6,San Cristobal,22_23,1.311973201,1.011693,29.1058762,26.15043148,22.18481,25.84818861,14.238,2.789,6.776,22.18481
,19211007583,1,1.9,1,1.9,v722,2,2,8,6,San Cristobal,22_23,1.839076368,1.607470868,45.54288719,29.71977204,24.764,18.48852917,12.2,5.1,9.9,24.764
,200511a,1.05,1.35,1,1.35,v722,2,2,8,6,San Cristobal,22_23,1.551492758,1.040976636,113.4346003,23.81778961,73.1132,22.88023455,38.2,18.7,22.18,73.1132
,202325a,0.993333333,1.506666667,1,2,v722,2,2,8,6,San Cristobal,22_23,1.551492758,1.040976636,37.66028357,23.81778961,24.27358,22.88023455,8.506666667,5.056666667,14.00533333,24.27358
,182123548,0,2.75,1,2.75,v722,2,2,8,6,San Cristobal,22_23,1.668903548,0.93480539,51.36017292,22.31890384,30.7748,23.8754548,13.3,7.9,12.82,30.7748
,216196a,3.6,4.3,1,4.3,v722,2,2,8,6,San Cristobal,22_23,1.648669775,0.625535,118.4322279,21.084319,71.835021,33.70605802,7.02,17.8,61.0899,71.835021
,202519a,0.254545455,0.845454545,1,1.7,v722,1,1,1,5,San Cristobal,22_23,2.146292166,0.729012415,62.18282541,31.37983332,28.97220909,43.04430581,16.38181818,6.945454545,7.760909091,28.97220909
,253666a,2.9,3.45,1,3.45,v722,1,1,1,5,San Cristobal,22_23,2.973857506,2.445937,132.6129304,82.02698482,44.5929,33.536017,25.88,1,22.51,44.5929
,241741a,1.55,1.95,1,1.95,v722,1,1,1,5,San Cristobal,22_23,2.268677908,1.325807,158.586532,49.90194269,69.902621,37.63891931,11.98,2.2,70.7299,69.902621
,252219a,2.155555556,2.744444444,1,2.9,v722,1,1,1,5,San Cristobal,22_23,3.163798636,1.75251,18.11970755,61.62673024,5.7272,35.164838,4.071111111,0.23,1.825555556,5.7272
,19212405045,0,2.3,1,2.3,v722,1,1,1,5,San Cristobal,22_23,2.202586385,0.731801868,101.7103733,28.2680329,46.1777,38.62798682,23.27,3.99,24.3,46.1777
,1.9213E+11,0,1.9,1,1.9,v722,1,1,1,5,San Cristobal,22_23,3.225201929,1.26964,80.6871343,44.48560696,25.0177,35.037969,11.85,1.23,15.22,25.0177
,19212601142,0,1.7,1,1.7,v722,1,1,1,5,San Cristobal,22_23,3.225201929,1.26964,175.5187142,44.48560696,54.421,35.037969,32.74,8.15,17.85,54.421
,19211005926,0,2.5,1,2.5,v722,1,1,1,5,San Cristobal,22_23,2.12757678,0.742303277,91.18560045,24.06947233,42.8589,32.42538876,30.52,4,10.91,42.8589
,182123435,0,1.65,1,1.65,v722,1,1,1,5,San Cristobal,22_23,3.488767339,2.527655,63.78652877,86.72734969,18.2834,34.31138731,14.32,0.66,4.24,18.2834
,10101014608,2,2.95,1,2.95,v722,1,1,1,5,San Cristobal,22_23,3.109574912,1.062717,18.43356008,11.34585213,5.928,10.67626859,4.2,0.38,1.74,5.928
,10101014618,2.35,3.3,1,3.3,v722,1,1,1,5,San Cristobal,22_23,3.310069626,1.902548,79.63663413,18.36062555,24.0589,9.650545244,5.98,2.34,20.13,24.0589
,10101309190,2.370833333,3.229166667,1,4.7,v722,1,3,3,1,San Cristobal,22_23,1.955480713,2.747521506,41.90930281,7.702135567,21.43171371,2.803303104,16.10976667,1.9021375,4.497416667,21.43171371
,10101309185,1.741666667,3.058333333,1,4.8,v722,1,2,2,1,San Cristobal,22_23,2.57047831,2.778735591,54.15306437,7.879901569,21.06731038,2.83578675,12.15554167,1.263383333,9.793445833,21.06731038
,10101309169,2.803125,3.996875,1,5,v722,1,2,2,1,San Cristobal,22_23,2.57047831,2.778735591,13.03334503,7.879901569,5.070396812,2.83578675,4.31609375,0.277778125,0.627809375,5.070396812
,DDH-U-SC-16-039,105.6,106.7,1,195.5,v722,1,1,1,5,San Cristobal,22_23,0.614133986,0.610675215,0.608736362,3.304744562,0.991211,5.411623855,0.5901,0.1029,0.3866,0.991211
,10101309150,2.484090909,3.515909091,1,5.2,v722,1,2,2,1,San Cristobal,22_23,3.052072573,2.633364866,46.54484111,10.79795258,15.25024061,4.100439222,12.87875,1.226413636,1.558134091,15.25024061
,10101309493,1.744186047,2.555813953,1,4.3,v722,1,2,2,1,San Cristobal,22_23,3.070151763,2.552162,70.66878141,11.14175616,23.01800916,4.365614785,19.78420698,1.486444186,2.343555814,23.01800916
,10101059699,3.311764706,4.188235294,1,4.6,v722,1,1,1,5,San Cristobal,22_23,1.846033625,0.851885937,56.88556449,19.68719737,30.81502076,23.11013308,8.821988235,1.369052941,26.22761176,30.81502076
,10101309480,1.917073171,2.782926829,1,4.4,v722,1,2,2,1,San Cristobal,22_23,2.915661305,2.447315,62.66213057,11.87432705,21.4915671,4.851981479,17.3709561,1.65382439,3.269056098,21.4915671
,10101059038,2.463414634,3.186585366,1,3.85,v722,1,1,1,5,San Cristobal,22_23,1.846033625,0.851885937,26.95387698,19.68719737,14.60096751,23.11013308,2.676387805,0.406504878,14.61586098,14.60096751
,10101309466,1.7375,2.8625,1,5.1,v722,1,2,2,1,San Cristobal,22_23,2.873211867,2.343397,38.96578679,11.1087359,13.561752,4.740441292,10.6015625,1.4550125,2.0342125,13.561752
,10101309459,2.338461538,3.361538462,1,4.8,v722,1,2,2,1,San Cristobal,22_23,2.761109455,2.263039813,56.41906144,11.54433399,20.43347515,5.101250945,16.68773846,1.669651282,2.7759,20.43347515
,10101309447,3.109090909,3.990909091,1,5.2,v722,1,2,2,1,San Cristobal,22_23,2.761109455,2.263039813,41.23565026,11.54433399,14.9344497,5.101250945,13.32940909,0.556590909,1.376469697,14.9344497
